time,ardx,arsx,ca,iedx,iesx,iidx,iisx,inlet,sma
0.005,0.442432200472522,0.47001061101563424,1.0354281406351098,4.218900988844811,3.066371826883427,5.289555275271508,3.581899833011328,-25.63058214902013,1.1523863159356873
0.01,0.5492903082309853,0.6348581426000717,1.1417082559902918,5.243857209762027,4.018627842883525,6.830604711535807,4.522805659547956,-25.826784439854084,1.2916334509886165
0.015,0.5672415611017814,0.6705795525622444,1.1105121629361976,5.513385914937629,4.385582049772448,7.364633722318611,4.814535918539727,-26.089240190690223,1.2644197494987783
0.02,0.569279380633724,0.6775418975255165,1.08471296278182,5.618430997201863,4.573060982357395,7.61188629357017,4.948626758916237,-26.423428338916004,1.2403017447660876
0.025,0.5733415909884413,0.6840012241269788,1.0802515058396398,5.701916116493333,4.703283378352419,7.780766254755573,5.050880571621205,-26.838185354305693,1.2388479203464162
0.03,0.5830084775745732,0.6962696301473079,1.0938153636960037,5.798956017059824,4.81905681435242,7.939150292353016,5.155847248293747,-27.348819283161617,1.2564912688364709
0.035,0.5981894909242093,0.7148172763057987,1.1209836387935506,5.919726065208998,4.938825280470624,8.113900764273168,5.275442678402024,-27.972015248335588,1.2885740321520853
0.04,0.6188827285242798,0.7398483615015815,1.1601077511921096,6.0705437545829595,5.073613658476811,8.320516850664765,5.41718995899568,-28.734707181112352,1.3336151293833467
0.045,0.6455024388945386,0.7719503585694504,1.2113291731289428,6.257612323262784,5.231766217774394,8.57087366841124,5.587839237510774,-29.669010940565457,1.392040291500534
0.05,0.6786393201142371,0.8118506875851188,1.2755379841695929,6.488135515317392,5.4210199897488565,8.876409109256201,5.794587612937078,-30.811204746076065,1.4650002430986826
0.055,0.7195410552676593,0.8610770242178797,1.355017379542332,6.7712592456648775,5.649774767330091,9.250102921579042,6.0460343549673325,-32.20798491206831,1.5551721083772383
0.06,0.7691719398613693,0.9207803806224067,1.4515536811042167,7.116284404006605,5.9263124274314904,9.704895123422004,6.350786866402208,-33.90440640530048,1.6646200850472062
0.065,0.8285716095284803,0.9921926207119989,1.5671077851960098,7.533498342232429,6.259494564687726,10.254820796403795,6.718208483045431,-35.94949356661557,1.7955990148285201
0.07,0.8989859447879477,1.0768219224241962,1.7039904723889572,8.033502665350836,6.658336300314651,10.914214801704103,7.157884263329748,-38.39450753183994,1.9507711000144994
0.075,0.9808071184211162,1.1750943654893113,1.8628745882836493,8.625296892384165,7.130807395697997,11.695525764686604,7.678025482632777,-41.279352884245114,2.1309212895885037
0.08,1.0748104781232481,1.2879409677461635,2.04513202928581,9.317948122543482,7.684792487434137,12.611055132838032,8.286852674011257,-44.64619477891417,2.337662919859087
0.085,1.1812071319338477,1.4156052699705384,2.251001940130353,10.118056839341234,8.326389312580858,13.669933915867805,8.990463858317247,-48.52397610972438,2.5713178853577547
0.09,1.299496624336244,1.5574362312353562,2.4793760765736916,11.029803631247482,9.059891905382681,14.878090602350145,9.792846984318356,-52.927616991646104,2.8306749874491177
0.095,1.4298113457462853,1.7136249803475625,2.7303032870576303,12.056386801222194,9.888548795722675,16.239667206600974,10.697057186512723,-57.87127215533022,3.1158726079600196
0.1,1.5707578075277633,1.882452877781473,3.0009002128162217,13.195866769700942,10.811874723991687,17.752219492027628,11.701720082173955,-63.33946981158799,3.42367790817363
0.105,1.7212948682665246,2.0626527995458694,3.28901185938242,14.445384555852108,11.828302179220277,19.41145990660178,12.804531157818031,-69.31434289024243,3.7517056327254013
0.11,1.8810850814973843,2.253906838034241,3.5937495279873763,15.800123891483711,12.934378095920511,21.209899108318787,14.001382402102156,-75.77354109912936,4.099016227506288
0.115,2.0437462643133424,2.448265338732198,3.9026962310765647,17.24088440335222,14.116812909959476,23.122672895812357,15.27592236497927,-82.60246446962228,4.451464159133267
0.12,2.2148805402347884,2.65303289259115,4.226303940045581,18.76659047334521,15.3727649500328,25.144093819854195,16.626716534003304,-89.82554424921814,4.821161170549988
0.125,2.3893335042919084,2.8614823416666395,4.555266645112401,20.36725228878637,16.694863803946056,27.259606068797584,18.04494040861207,-97.36992518288557,5.19718020863964
0.13,2.564927799448345,3.071250285357218,4.884804608786782,22.023397731785742,18.068122121795245,29.441897958205445,19.513659094274395,-105.1423286993232,5.574269188890327
0.135,2.7388991599577657,3.2789483355917466,5.209695797565436,23.716766478629665,19.477937905424845,31.664742875536785,21.01682248404601,-113.05027608987874,5.946463147709802
0.14,2.910172950756065,3.483384068027708,5.527911906427207,25.43047625949219,20.91013009503938,33.90337078499663,22.539488764618184,-121.01640965703743,6.311474934634804
0.145,3.076234493031058,3.681523780041884,5.834735646251742,27.14430109398123,22.348137694168962,36.12959846643486,24.063914350204804,-128.94232548910318,6.663880090515705
0.15,3.235013163795644,3.870883972515761,6.126370972068774,28.838773560368068,23.77567304930494,38.31683566729458,25.57299345152642,-136.7358526718544,6.99930894198441
0.155,3.384701091000152,4.049344536470966,6.399487481408478,30.49354890664513,25.175646531931303,40.43851622257223,27.048917994416342,-144.30406853912484,7.313905896629004
0.16,3.5228490497135425,4.213945627913045,6.6496113776171,32.087087478697704,26.530124004641536,42.468317851668154,28.472932566754732,-151.5473308726773,7.602463044214641
