time,ca,eadx,easx,iadx,iasx,inlet,radx,rasx,sma
0.3,16.577219569292843,5.673876304054328,5.565960408807924,9.369701106882207,3.480481458139221,-68.11400337026744,5.841722455526307,11.825853160002431,9.779189062680416
0.305,15.124269323761919,5.205579267165226,5.070141231291372,8.842751012207994,3.162490094050568,-62.42383864631927,5.296086318814391,10.845018204153813,8.877503342838363
0.31,13.695873378249727,4.745069505252739,4.5844632615011776,8.312269051030869,2.851745802582061,-56.826006256880795,4.763179082467145,9.877407567616718,7.995998743643835
0.315,12.30397969570809,4.29563202757654,4.112529069054995,7.781754125267398,2.550558482571711,-51.36405886128371,4.247218093949833,8.930969757730185,7.141417735284612
0.32,10.962171644625766,3.860837456848408,3.658278656079003,7.25535021762225,2.2615046764084803,-46.0875297802502,3.7529890721062213,8.01509127660648,6.321306911194785
0.325,9.682903939045872,3.444042074554118,3.225348837771571,6.73735223903402,1.986897322218345,-41.04226213744261,3.284741041243513,7.138491731286799,5.5424850803957035
0.33,8.47866101640438,3.0486150638488447,2.8173748028901584,6.232490976449217,1.7290278859367103,-36.27485285836239,2.846687737661849,6.310210500875916,4.811784974455375
0.335,7.3621554709771315,2.6779108021545226,2.437962088331819,5.745855945105325,1.4902264375667007,-31.833306433525962,2.443173966542411,5.539868836968913,4.136152979840745
0.34,6.340134069817622,2.334138904885303,2.0892460274268583,5.281644737853551,1.2716696368852167,-27.744776763935135,2.0761179680132864,4.832652539495969,3.519172960493183
0.34500000000000003,5.431666172326917,2.021777195382292,1.7762575570756265,4.84689357165786,1.0768815019700315,-24.08079889472897,1.7524071209185557,4.203644919679384,2.9712709062829523
0.35000000000000003,4.621154195051764,1.7387089629594321,1.495633099163644,4.441638144026107,0.9027548285176901,-20.789284103764306,1.4650268865316556,3.640893022097455,2.4834750175105658
0.355,3.9220087808409456,1.4876348710616636,1.2504079179644279,4.0708392885629445,0.7517903963534922,-17.920520358917717,1.2191643090083908,3.1558281288096963,2.06284671711264
0.36,3.3302754268105854,1.2682375944570123,1.0397503359918692,3.736475727022153,0.6230729367326544,-15.463110240622168,1.0126897441452754,2.7457842132898556,1.7068243050725533
0.365,2.8443801033110123,1.080357206672804,0.8631404061178504,3.4404643987904087,0.5161936627171562,-13.413481680467305,0.8446990908100508,2.410139742117121,1.4141071064109914
0.37,2.457106404222221,0.9225672230982835,0.7185529751113915,3.1830560859740173,0.42967459057465074,-11.747248464973271,0.7121802037961823,2.14388558990916,1.1802254246831727
0.375,2.1599911987973996,0.793036191973796,0.6035664068348042,2.9636907991415375,0.3618071617796477,-10.434861645932036,0.6117372885694535,1.9410198995727832,1.000012728410889
