time,ardx,arsx,ca,iedx,iesx,iidx,iisx,inlet,sma
0.005,0.505092130361123,-0.04216886469428309,2.2814682118020317,2.7766954282435368,1.8405491966935539,2.45352048801135,3.6484082477375517,-18.576013008868777,0.49312179540099027
0.01,0.6055973476372485,0.06621094409268598,2.428407612120308,3.4060445935105825,2.3065844326342537,3.0911366864290066,4.901423526997877,-18.718212521620583,0.7579759203537004
0.015,0.6181267300112282,0.10723019966476106,2.2994850324366642,3.5556726011637174,2.4649747163876117,3.277033483018931,5.467502967054202,-18.908429871641136,0.8296963187160455
0.02,0.6143008978752463,0.11973329308443557,2.2026881367601963,3.606268377591299,2.5499309198444395,3.3474559958216425,5.7928264834811936,-19.150635974867065,0.8452549967422618
0.025,0.6133562434678603,0.12382886287032302,2.1642726171104827,3.6463308231514606,2.616895480486582,3.394364165894972,6.020897439641402,-19.451235145991454,0.8532453438813652
0.03,0.6193094916911672,0.12656743387006955,2.1701142418739447,3.6976780154729134,2.6816568654315183,3.44537459562674,6.209523529933025,-19.821322041549333,0.8665868443544966
0.035,0.6318157337939796,0.12986846338543426,2.2071239144925925,3.766799264285139,2.7508376671059303,3.510046622883781,6.3879486753215575,-20.272989358557304,0.8874212547056766
0.04,0.6504103715895679,0.13423803521782288,2.269209275872066,3.8576089606843476,2.8293060387646216,3.5934337791700823,6.574937266575147,-20.82575773464701,0.9163320575002495
0.045,0.6751271487024676,0.1398894629098417,2.3547490026164533,3.9737583399787875,2.92139634217153,3.699467650027077,6.784429034816583,-21.502903448006542,0.9540159673367041
0.05,0.7063564400196795,0.14694440962272856,2.464528794442254,4.119466330639995,3.0314106109063825,3.8322700428085628,7.028459390542402,-22.330719488448363,1.0012658337203042
0.055,0.745106134169137,0.15567986951353546,2.6018605592024167,4.300283437441341,3.164238321684001,3.9969894350846857,7.319043765787123,-23.34304945961921,1.0598435144404394
0.06,0.7922598684060863,0.16629680233955677,2.7698991588654667,4.521870786166973,3.324584614880303,4.198904865647738,7.667624345975742,-24.572547392445102,1.131105836481296
0.065,0.8487972927141096,0.17899502876637155,2.97237307513482,4.7905967994807925,3.517463555878015,4.443925061258559,8.086060277304911,-26.054744143961962,1.2165327653079736
0.07,0.915816230665965,0.19406802077270138,3.2134299864273217,5.113101510181542,3.7479887154148703,4.738195207334858,8.586222935479537,-27.826791729735262,1.3179690402833522
0.075,0.993754570081432,0.21157389297789667,3.4952181919907703,5.494937251102379,4.020433106959918,5.0869919463397055,9.17870395137998,-29.91761138136316,1.435998437413751
0.08,1.0832358350277311,0.23168999121606898,3.8205961252996565,5.941789367183169,4.33913591351124,5.495636729627207,9.873861625724802,-32.35776269935947,1.5718170911704639
0.085,1.1843558789932684,0.25448825917261575,4.190664643092769,6.457716944504405,4.7072858661719215,5.968034981002818,10.679850843577393,-35.16822233325818,1.7258248995643228
0.09,1.2965906123675255,0.27982904844192186,4.604684683228708,7.045185043247686,5.126909320493203,6.506681469502142,11.60256804218027,-38.35980377606176,1.897355539767951
0.095,1.4197351451928886,0.30779608037424744,5.062855016473326,7.706137740954657,5.599663928125964,7.113447817558309,12.646389825459822,-41.94276580484065,2.0867402334687046
0.1,1.5523699014308057,0.33808804408074683,5.561286929923817,8.439064888943868,6.124733384533743,7.7872134621539155,13.811091782125697,-45.90589508930809,2.2920466626692875
0.105,1.6932678210601708,0.37045828548426996,6.096808657413686,9.241964861341012,6.700871616483146,8.526244497919233,15.094787272368084,-50.23624230804816,2.5118392694305145
0.11,1.8416310670647573,0.40496206932745793,6.66705179442821,10.111670020780613,7.325992421829069,9.327591005314908,16.492905092236825,-54.917608858432516,2.745805361714414
0.115,1.9921948247152248,0.4399829188362445,7.254886905322143,11.035098526531696,7.990892225645183,10.180011172032199,17.98923993180165,-59.86693730493416,2.984630772350688
0.12,2.148383066597027,0.47726329186745775,7.870521967502253,12.012295022355199,8.695679647872645,11.082369071815188,19.57850851609801,-65.10193443248373,3.236913828054146
0.125,2.3064173094298797,0.5150745720143397,8.503352186284324,13.036302848128512,9.434880992983585,12.028712384989962,21.25059645022248,-70.5697976915042,3.4944609182897413
0.13,2.4640878809940894,0.5533574266748454,9.143604839895712,14.094364792093415,10.19943028608345,13.007437096060034,22.98591262993327,-76.20292253414283,3.7547275492578227
0.135,2.6192122771484274,0.5913762606818886,9.782405273044882,15.174573873990603,10.980612341739885,14.007576537706198,24.764944376970433,-81.93428411175915,4.013583144828994
0.14,2.770922885512901,0.6289718768017218,10.414513999122455,16.26613974680188,11.7704787775268,15.018925198393603,26.568335125871744,-87.70781665960376,4.269529006116379
0.145,2.9173923576387883,0.6655950742761364,11.031410706599239,17.356010169858024,12.559451749601708,16.02943319366367,28.374014234378077,-93.4522010246688,4.518893494590248
0.15,3.0571410026159045,0.7007674256435176,11.62590953355929,18.43178117102584,13.33841707340411,17.027554456094347,30.16040983449574,-99.10063546918283,4.758654921831611
0.155,3.188905558696475,0.7341501721317545,12.19111013363081,19.48059902649799,14.098075085386524,18.00133320870176,31.905349751062523,-104.58577330932587,4.986250320894364
0.16,3.3110129559720956,0.76518560176956,12.718886124392665,20.488913639210594,14.828752611443665,18.938280559492174,33.58624846025771,-109.83539793062342,5.198117920746007
0.165,3.4224337052642033,0.7935372362080192,13.203211068688148,21.444380370920392,15.521769810601326,19.826892528118826,35.18222057060977,-114.78639578826882,5.391950434871876
0.17,3.521686509000504,0.8187436657882714,13.63648783181721,22.333593986184127,16.167864879732335,20.65479245796015,36.67198984694036,-119.36973033668718,5.564571093978014
0.17500000000000002,3.607676914527975,0.8404188192779571,14.01276421134622,23.144551333753192,16.7588551682561,21.410759671541136,38.03668623305659,-123.5252157769699,5.713503354699033
0.18,3.6794965443226357,0.8582725308314127,14.326745339503008,23.865955939987018,17.287179817557547,22.084227265972917,39.25914849999745,-127.1976959511863,5.836669944826153
0.185,3.735993576123582,0.8719196432657268,14.572597392507651,24.48673169576382,17.745536118500546,22.665014773898584,40.32352724369824,-130.33284778387795,5.931527270212743
0.19,3.776557156998031,0.8811506587469766,14.746706847807449,24.99791725289013,18.128197286732867,23.144924801320066,41.21743387934841,-132.88955021571337,5.9966622563583885
0.195,3.8006718452636044,0.8858221625540242,14.845963391000161,25.391629604463994,18.43030635049938,23.51683850619978,41.93097948848833,-134.83313153315356,6.030920111709086
0.2,3.8078418917255696,0.8857475052264485,14.86800331836468,25.661783351421413,18.64831624753789,23.77531672275725,42.45771206439223,-136.1379211732269,6.033200004900766
0.20500000000000002,3.7982019008509265,0.8810082518639946,14.812804305150312,25.804722276632546,18.78042794832462,23.917080285638775,42.79478390075323,-136.7928416212976,6.003812688858771
0.21,3.7718070521177123,0.8716401968387351,14.680623313390294,25.818436299862025,18.825762570211953,23.940401089718396,42.941525686151955,-136.7931476454753,5.94295137882639
0.215,3.7292912102674576,0.8578477316077955,14.474370502697614,25.704382288703826,18.78520279396681,23.846561871772856,42.90063930077072,-136.15033639897388,5.85204063778414
0.22,3.671808172369678,0.8400706027685241,14.1988529908351,25.466648737065675,18.660485574400983,23.639137812063545,42.67670044572317,-134.88736573838256,5.733661345350836
0.225,3.599842768277652,0.8184270043148191,13.857404664934196,25.11048065466667,18.453070995309176,23.322859577516837,42.27460228031593,-133.02568204429033,5.588994055080521
0.23,3.517056922844991,0.7941676483290215,13.464546372179377,24.64964810363385,18.169672206166776,22.909631535724277,41.70734984771084,-130.63771895546284,5.4256462809650925
0.23500000000000001,3.4215252337399145,0.7665173264221291,13.016642187732966,24.088595688910395,17.810277081095407,22.404066058222153,40.97828702130739,-127.72577846073293,5.239867823643276
0.24,3.3167466193347352,0.736862010260773,12.526856692517168,23.439651842190774,17.381021759585682,21.816836649575972,40.09763148343401,-124.35492589891732,5.039318800514736
0.245,3.203740029999903,0.7053206607444983,12.002723620131219,22.714390985648425,16.888040580317163,21.15848145603864,39.077114937372144,-120.57566469824273,4.825852387328562
0.25,3.084066567834665,0.6724398719590038,11.452864060821145,21.924092368593612,16.338557759906582,20.439233430054372,37.92982963968413,-116.443934047731,4.602850301398329
0.255,2.958585940947737,0.6384769796483946,10.88330311123146,21.078126949680563,15.740023513948426,19.667731383258364,36.669021267326,-112.00740534345019,4.37213615074206
0.26,2.8281804418943834,0.6036927564339316,10.299582484332689,20.185188428562753,15.100761418972835,18.851949566593078,35.30924650737124,-107.31415024879394,4.135548604590162
0.265,2.693525129483223,0.5683116748295859,9.705720071675602,19.252548986801816,14.428667478225638,17.998572102792444,33.865187270955204,-102.40704575762197,3.894513005210895
0.27,2.555076487231056,0.5324760965235165,9.104508891287072,18.28647884030753,13.730637331031163,17.113360640335777,32.35121641683305,-97.32375498326579,3.650000249118805
0.275,2.4132925356115216,0.49633117785555364,8.49840323408867,17.292908693599426,13.012363839326834,16.201722091146944,30.78112288352881,-92.09913709705353,3.4029926214744046
0.28,2.2686902743249684,0.46005281187268066,7.889781200983238,16.277631622828906,12.278442395255352,15.268901620814514,29.167343600293478,-86.76544766084466,3.1546041099898234
0.28500000000000003,2.1217154937852443,0.42376393916409505,7.280745873162282,15.246337647825374,11.53262328321429,14.320072115944832,27.520459575530822,-81.35148076302596,2.905762815491079
0.29,1.9730968218840252,0.3876807574377779,6.674248722021286,14.205058485131756,10.778559500325589,13.360693052730818,25.84956171247959,-75.88684388529083,2.6579447973294155
0.295,1.8237481691547925,0.35204738842370703,6.073847059712857,13.160138811244831,10.020194579589553,12.3965217343846,24.16274565825084,-70.40210540464886,2.4128619882458966
0.3,1.6746535073192885,0.3170910270652133,5.483318272759409,12.118234762153532,9.262046938393244,11.43363030584754,22.468071703840184,-64.92924500121791,2.172198480061223
0.305,1.527071041237403,0.2831013036177056,4.9072170515584945,11.086670454818005,8.509446328880822,10.478706955565576,20.774923116251372,-59.50513128810939,1.9379950385833462
0.31,1.3823819633731804,0.25038267483390325,4.350305212105668,10.07295019700043,7.767993947323719,9.538651495108477,19.094035239691408,-54.16903280139789,1.7123320694897264
0.315,1.2420122800419617,0.219199083632973,3.817415315788716,9.084867176023423,7.043449321452666,8.620669109937745,17.437710422072787,-48.96246582776667,1.4971431216057212
