time,ardx,arsx,ca,iedx,iesx,iidx,iisx,inlet,sma
0.76,1.1881664049231888,1.8273077573136276,4.351850308565831,7.507018855839453,10.374525372732002,8.114984198568603,1.8048135797575573,-36.61203188192208,1.4433652893792952
0.765,1.1836605756307523,1.8208088715378326,4.335360087706702,7.488304145614107,10.340511422919798,8.083426859743504,1.7983246235185093,-36.48838212321018,1.4379854216076855
0.77,1.179171098408736,1.8141117512448484,4.3180735205528435,7.46778340537103,10.304449580286436,8.050887504337943,1.7916057524594113,-36.35864804704343,1.43256531834213
0.775,1.1758410321086556,1.8087857200146276,4.303661899066946,7.447303455582029,10.268560279910353,8.018743571916534,1.7852791466401154,-36.23664321124201,1.4284679893767656
0.78,1.1745510005423234,1.8061043621797443,4.295163751069355,7.4289399048165565,10.235524736971847,7.988579966180129,1.77997610840145,-36.13560978030358,1.4267698325038736
0.785,1.1759462239893481,1.8071029438347612,4.295133721334502,7.415074812785565,10.208596020148725,7.9622189495142806,1.776365276112497,-36.06874234078135,1.4283042748750647
0.79,1.180973890120914,1.8131281229459364,4.306725304693236,7.408539657728721,10.19172780674692,7.9417884139526445,1.7752680720727212,-36.05235641743626,1.4342050317440456
0.795,1.1898180922426929,1.8245932899254949,4.331032370420192,7.411503922627037,10.188108017302456,7.928978113076672,1.7772291686830042,-36.096016677791496,1.444753584529156
0.8,1.2027513954649622,1.8419903845520729,4.369270348897956,7.426240688005495,10.201074630260102,7.925516795580165,1.7828242708129978,-36.209981595684795,1.4603129619844115
0.805,1.2201336499755056,1.8658083708683904,4.422513217902531,7.454721845073564,10.233503936857176,7.932893365786272,1.7925561551659472,-36.403417623570846,1.481286961601476
0.81,1.2418750445777154,1.89606078350294,4.490860904264116,7.498643234531728,10.287852403956178,7.952390735155165,1.8067825266754718,-36.68208604234479,1.507620288424087
0.8150000000000001,1.2683844873828956,1.933280694815834,4.575448509145918,7.559907588809204,10.366707682069586,7.9853919348077165,1.8259678087113052,-37.054855034552126,1.5397662078458276
0.8200000000000001,1.299954794002903,1.9778811113094017,4.677163368205469,7.64031014778375,10.472416396875975,8.033194458924878,1.850523169555604,-37.52950639997204,1.5780628297130337
0.8250000000000001,1.3372424987548746,2.0307892483698358,4.798087374002571,7.742353893135367,10.608180819799419,8.097566039875277,1.8810809974196032,-38.11859067306763,1.6232896775773702
0.8300000000000001,1.381765549127444,2.094000995693968,4.942647011239199,7.869740305625514,10.778722550521339,8.181090098303804,1.9186924894208865,-38.84385005457041,1.677190928893636
0.835,1.4348789420992758,2.1694602139314,5.115302045654699,8.026844791390976,10.989688960432986,8.28685391678781,1.9645514525350665,-39.72898261930845,1.7414021683113983
0.84,1.4990606917887737,2.260591356044188,5.32384323387471,8.220238711538139,11.249640919718827,8.41945832731085,2.0205524874245917,-40.812242956662445,1.8188570983664607
0.845,1.5771436832277972,2.3713439559735994,5.577273138234498,8.457935825507379,11.569099658922724,8.58453770825934,2.0889895031935732,-42.1392455887796,1.9129219823176453
0.85,1.6719306675374246,2.5058288813684677,5.885111533717039,8.749519957959393,11.960742309668605,8.788838394423426,2.1725233848551664,-43.76151689508551,2.0270216283214544
0.855,1.7873342818496036,2.6695556805218694,6.259910161855028,9.107006166442849,12.440450229692434,9.040748793027223,2.2745502798758297,-45.745380216954224,2.165824480041291
0.86,1.9265216903148563,2.8672239165799684,6.712468682467064,9.542987981164616,13.024899528158304,9.3490456966957,2.398469521176217,-48.15482763898393,2.3332104723652476
0.865,2.0927945019240877,3.1037729717523517,7.254077176598864,10.071529710371518,13.732654606830963,9.723395821781228,2.5480260915277833,-51.05948900994877,2.5332379719075298
0.87,2.2897225857399803,3.3843565598378373,7.896232479583841,10.707494052635443,14.583190625008513,10.173813473125904,2.727164523503674,-54.53217113568992,2.770196670368162
0.875,2.518994831570445,3.7118708661229762,8.645387204857771,11.464445220318469,15.594172744186423,10.70917182175412,2.9392055625344233,-58.629550958658555,3.046302532754753
0.88,2.782939534827319,4.089790699991877,9.5088743586613,12.356305930092155,16.78347061170328,11.338127575775742,3.1876290475614435,-63.4115161474991,3.364378203290647
0.885,3.0824346439470527,4.519611112202862,10.489319875075788,13.394528371549026,18.1654925384125,12.067157497066674,3.4750971189453796,-68.9191746320737,3.7255332670848276
0.89,3.4167406992296594,5.000763393491587,11.58459883459172,14.587882653563003,19.75095647227252,12.900325969987762,3.8034033320107428,-75.1737176279743,4.129046051045633
0.895,3.786147719049375,5.533519800950818,12.793881379687898,15.943745567839272,21.548501367491816,13.840112754061254,4.174200580097146,-82.19524926993878,4.575139856480344
0.9,4.187463731091979,6.113752792136125,14.106554254373888,17.463409981281035,23.558812202152513,14.884472631962938,4.587215400661445,-89.96179478297566,5.060113522421057
0.905,4.618147713456652,6.737947935815535,15.513169457281169,19.146172696765092,25.780007631508,16.029748213095505,5.041862180632067,-98.44797736693002,5.580921244612035
0.91,5.076669744844054,7.403303147688091,17.00544152439385,20.9880658706323,28.206027712118757,17.270195512337587,5.536940063010083,-107.6220526611487,6.1354087622851115
0.915,5.548357642549332,8.091319348134975,18.541545862201747,22.968635263894082,30.809677854234895,18.5895125920479,6.065173024241319,-117.32125289606425,6.707030960934032
0.92,6.043162784097891,8.811740918513074,20.13953483436263,25.085125348582352,33.58526521028317,19.9827853175508,6.626955884863534,-127.58027816058329,7.3057074864438185
0.925,6.551147422942368,9.553498727908341,21.775318046513366,27.325685916005803,36.514112732834505,21.437661508601323,7.217124431167452,-138.29565122606994,7.921102031462659
0.93,7.065242687760457,10.306027457572549,23.42377984975773,29.670660060795633,39.5634176798558,22.93303346254107,7.8283310799134584,-149.33488750625125,8.544394785626968
0.935,7.578268917280144,11.059453391426374,25.062261275355972,32.10036513003509,42.69964483484056,24.445849981269056,8.453661155070176,-160.56663832250496,9.16713316602565
0.9400000000000001,8.086517551106647,11.807715184857392,26.676837713321348,34.591639858948234,45.890421944433825,25.955514347711716,9.087856558492621,-171.88103153263847,9.784527873872273
0.9450000000000001,8.583312433327054,12.541060913954812,28.246718946695946,37.11052260713311,49.09831087571301,27.444569302797788,9.72526879937854,-183.13830314805185,10.388538718097486
0.9500000000000001,9.063013654737393,13.250773827498168,29.75431417154657,39.62164637232403,52.284894567204915,28.899948699692573,10.36074945743646,-194.2075415932688,10.972200262238008
0.9550000000000001,9.520449636738729,13.92849003113702,31.18300742122147,42.09456324162785,55.40940425982647,30.304541660553,10.98745368680352,-204.95676771540153,11.528857167740124
0.96,9.949218646625331,14.564807460192466,32.513904448584846,44.50346257656533,58.43280291536355,31.63375537464657,11.596006061536398,-215.24445849621065,12.050500371366354
0.965,10.344274081589687,15.1522829234129,33.732196892534525,46.823050306274304,61.32383500545741,32.86294671802027,12.17777682298929,-224.94693028182132,12.530566860248243
0.97,10.698835689397114,15.68142101881221,34.81874499764954,49.021108092302,64.05114996082344,33.97206869987683,12.724977574195472,-233.92889219804414,12.960585465179546
0.975,11.007599739236682,16.144357359820127,35.758517549883024,51.063745067153974,66.58164435651386,34.951683161941546,13.231035281260723,-242.0723981112148,13.333814872281835
0.98,11.265984410833449,16.53374432456277,36.53857702625616,52.91715968099507,68.87799228371195,35.80204878409076,13.689320996927222,-249.26935846528485,13.644530212137962
0.985,11.468842410475236,16.84181448679129,37.14546265287177,54.55381114588973,70.90174202732601,36.52163546486878,14.093099693909313,-255.41331637104454,13.886907728221045
0.99,11.612726799293837,17.063991171372443,37.57123460766332,55.957350257984146,72.61827469529216,37.105792649210485,14.436732932469345,-260.423686735877,14.057582849954498
0.995,11.694360491716555,17.197261476838207,37.808755402382495,57.114592984079344,73.996912257382,37.551423185001354,14.715591466071501,-264.2325235578893,14.153625517611335
1.0,11.711111391589267,17.239997569121854,37.85204817103148,58.01866421009373,75.01449369254503,37.85375842971858,14.92681803664021,-266.7895202467457,14.17262796432967
1.0050000000000001,11.662772910655463,17.1924002856925,37.699475622267265,58.666913613365416,75.66190720688151,38.00634232537451,15.068877567698996,-268.0729680159058,14.114277697691785
1.01,11.549546901243188,17.053924460379072,37.349795809110006,59.04709056030646,75.94721104029588,38.00873946016358,15.138821492361364,-268.0735677278284,13.978437208433899
1.0150000000000001,11.373796273230333,16.826389023953286,36.80862952800971,59.14432639606905,75.89138185231735,37.869938519268445,15.131808992320288,-266.8138503573033,13.767578985631605
1.02,11.13960291961824,16.514164496635157,36.08796560564983,58.95570025678892,75.51333301866525,37.598678943171684,15.042928209284185,-264.3388064016964,13.48643216859308
1.025,10.849924929208166,16.121194408750597,35.199268380475104,58.49172623343204,74.81870008747661,37.197559095115366,14.873199957670353,-260.69046434593025,13.138890476562361
